POS_CURR        PREV2_WORD         PREV2_TAG  PREV_WORD          PREV_TAG   NEXT_WORD          NEXT_TAG   NEXT2_WORD         NEXT2_TAG 
NNP             a                  DT         Saudi              NNP        Embassy            NNP        employee           NN        
NNP             Saudi              NNP        Arabian            NNP        employee           NN         ,                  ,         
NNP             NULL               NULL       The                DT         House              NNP        said               VBD       
NNP             The                DT         White              NNP        said               VBD        the                DT        
NNP             NULL               NULL       NULL               NULL       Am                 NNP        has                VBZ       
NNP             NULL               NULL       Pan                NNP        has                VBZ        subpoenaed         VBN       
NNP             including          VBG        the                DT         and                CC         FBI                NNP       
NNP             CIA                NNP        and                CC         ,                  ,          to                 TO        
NNP             president          NN         of                 IN         Life               NNP        Insurance          NNP       
NNP             of                 IN         Mutual             NNP        Insurance          NNP        Co.                NNP       
NNP             Mutual             NNP        Life               NNP        Co.                NNP        of                 IN        
NNP             Life               NNP        Insurance          NNP        of                 IN         New                NNP       
NNP             ,                  ,          a                  DT         Agriculture        NNP        Department         NNP       
NNP             a                  DT         U.S.               NNP        Department         NNP        transportation     NN        
NNP             U.S.               NNP        Agriculture        NNP        transportation     NN         expert             NN        
NNP             because            IN         the                DT         Army               NNP        Corps              NNP       
NNP             the                DT         U.S.               NNP        Corps              NNP        of                 IN        
NNP             U.S.               NNP        Army               NNP        of                 IN         Engineers          NNPS      
IN              Army               NNP        Corps              NNP        Engineers          NNPS       is                 VBZ       
NNPS            Corps              NNP        of                 IN         is                 VBZ        beginning          VBG       
NNP             NULL               NULL       The                DT         Corps              NNP        is                 VBZ       
NNP             The                DT         Army               NNP        is                 VBZ        cutting            VBG       
NNP             But                CC         the                DT         Corps              NNP        of                 IN        
NNP             the                DT         Army               NNP        of                 IN         Engineers          NNP       
IN              Army               NNP        Corps              NNP        Engineers          NNP        expects            VBZ       
NNP             Corps              NNP        of                 IN         expects            VBZ        the                DT        
NNP             ,                  ,          an                 DT         Corps              NNP        spokesman          NN        
NNP             an                 DT         Army               NNP        spokesman          NN         said               VBD       
NNP             at                 IN         the                DT         Board              NNP        of                 IN        
NNP             the                DT         Chicago            NNP        of                 IN         Trade              NNP       
IN              Chicago            NNP        Board              NNP        Trade              NNP        .                  .         
NNP             Board              NNP        of                 IN         .                  .          NULL               NULL      
NNP             At                 IN         the                DT         of                 IN         Trade              NNP       
IN              the                DT         Board              NNP        Trade              NNP        yesterday          NN        
NNP             Board              NNP        of                 IN         yesterday          NN         the                DT        
NNP             president          NN         of                 IN         Central            NNP        &                  CC        
NNP             of                 IN         Chicago            NNP        &                  CC         Pacific            NNP       
CC              Chicago            NNP        Central            NNP        Pacific            NNP        Railroad           NNP       
NNP             Central            NNP        &                  CC         Railroad           NNP        Co.                NNP       
NNP             &                  CC         Pacific            NNP        Co.                NNP        of                 IN        
NNP             Pacific            NNP        Railroad           NNP        of                 IN         Waterloo           NNP       
NNP             ,                  ,          the                DT         Department         NNP        projects           NNS       
NNP             the                DT         Agriculture        NNP        projects           NNS        that               WDT       
NNP             Biedermann         NNP        ,                  ,          Inc.               NNP        research           NN        
NNP             ,                  ,          Allendale          NNP        research           NN         director           NN        
NNP             on                 IN         the                DT         York               NNP        Mercantile         NNP       
NNP             the                DT         New                NNP        Mercantile         NNP        Exchange           NNP       
NNP             New                NNP        York               NNP        Exchange           NNP        .                  .         
NNP             York               NNP        Mercantile         NNP        .                  .          NULL               NULL      
NNPS            research           NN         at                 IN         Futures            NNP        in                 IN        
NNP             at                 IN         Elders             NNPS       in                 IN         New                NNP       
NNP             of                 IN         the                DT         Exchange           NNP        ,                  ,         
NNP             the                DT         Commodity          NNP        ,                  ,          he                 PRP       
NNP             the                DT         Exxon-owned        JJ         Disputada          NNP        ,                  ,         
NNP             Exxon-owned        JJ         Minera             NNP        ,                  ,          yesterday          NN        
NNP             NULL               NULL       The                DT         Management         NNP        Association        NNP       
NNP             The                DT         Purchasing         NNP        Association        NNP        of                 IN        
NNP             Purchasing         NNP        Management         NNP        of                 IN         Chicago            NNP       
IN              Management         NNP        Association        NNP        Chicago            NNP        's                 POS       
NNP             Association        NNP        of                 IN         's                 POS        October            NNP       
NNP             of                 IN         the                DT         Association        NNP        of                 IN        
NNP             the                DT         National           NNP        of                 IN         Purchasing         NNP       
IN              National           NNP        Association        NNP        Purchasing         NNP        Management         NNP       
NNP             Association        NNP        of                 IN         Management         NNP        would              MD        
NNP             of                 IN         Purchasing         NNP        would              MD         also               RB        
NNP             NULL               NULL       The                DT         Revenue            NNP        Service            NNP       
NNP             The                DT         Internal           NNP        Service            NNP        has                VBZ       
NNP             Internal           NNP        Revenue            NNP        has                VBZ        threatened         VBN       
NNP             NULL               NULL       The                DT         warnings           NNS        stem               NN        
NNP             ,                  ,          when               WRB        determined         VBD        that               IN        
DT              forms              NNS        to                 TO         IRS                NNP        in                 IN        
NNP             to                 TO         the                DT         in                 IN         recent             JJ        
DT              week               NN         ,                  ,          IRS                NNP        rarely             RB        
NNP             ,                  ,          the                DT         rarely             RB         acted              VBD       
DT              president          NN         of                 IN         National           NNP        Association        NNP       
NNP             of                 IN         the                DT         Association        NNP        of                 IN        
NNP             the                DT         National           NNP        of                 IN         Criminal           NNP       
IN              National           NNP        Association        NNP        Criminal           NNP        Defense            NNP       
NNP             Association        NNP        of                 IN         Defense            NNP        Lawyers            NNP       
NNP             of                 IN         Criminal           NNP        Lawyers            NNP        .                  .         
NNP             Criminal           NNP        Defense            NNP        .                  .          ``                 ``        
NNP             ``                 ``         The                DT         is                 VBZ        asking             VBG       
NNP             the                DT         computer-generated JJ         forms              NNS        sent               VBN       
DT              would              MD         tip                VB         IRS                NNP        off                NN        
NNP             tip                VB         the                DT         off                NN         and                CC        
NNP             NULL               NULL       The                DT         Bar                NNP        Association        NNP       
NNP             The                DT         American           NNP        Association        NNP        's                 POS       
NNP             American           NNP        Bar                NNP        's                 POS        House              NNP       
POS             Bar                NNP        Association        NNP        House              NNP        of                 IN        
NNP             Association        NNP        's                 POS        of                 IN         Delegates          NNPS      
IN              's                 POS        House              NNP        Delegates          NNPS       passed             VBD       
NNPS            House              NNP        of                 IN         passed             VBD        a                  DT        
NNP             condemning         VBG        the                DT         reporting          NN         requirement        NN        
NNP             heads              VBZ        the                DT         's                 POS        grand              JJ        
NNP             by                 IN         the                DT         's                 POS        code               NN        
DT              officials          NNS        of                 IN         IRS                NNP        and                CC        
NNP             of                 IN         the                DT         and                CC         the                DT        
DT              IRS                NNP        and                CC         Justice            NNP        Department         NNP       
NNP             and                CC         the                DT         Department         NNP        ,                  ,         
NNP             the                DT         Justice            NNP        ,                  ,          which              WDT       
DT              said               VBD        ,                  ,          Justice            NNP        Department         NNP       
NNP             ,                  ,          the                DT         Department         NNP        assured            VBD       
NNP             the                DT         Justice            NNP        assured            VBD        him                PRP       
NNP             Ross               NNP        said               VBD        officials          NNS        opposed            VBD       
DT              officials          NNS        opposed            VBD        Justice            NNP        Department         NNP       
NNP             opposed            VBD        the                DT         Department         NNP        's                 POS       
NNP             the                DT         Justice            NNP        's                 POS        moderate           JJ        
NNP             of                 IN         the                DT         computing          NN         center             NN        
DT              cases              NNS        ,                  ,          IRS                NNP        asked              VBD       
NNP             ,                  ,          the                DT         asked              VBD        for                IN        
DT              spokesman          NN         for                IN         IRS                NNP        confirmed          VBD       
NNP             for                IN         the                DT         confirmed          VBD        that               IN        
DT              familiar           JJ         with               IN         Justice            NNP        Department         NNP       
NNP             with               IN         the                DT         Department         NNP        's                 POS       
NNP             the                DT         Justice            NNP        's                 POS        policy             NN        
NNP             said               VBD        that               IN         officials          NNS        had                VBD       
NNP             of                 IN         the                DT         's                 POS        actions            NNS       
DT              speculated         VBD        that               IN         IRS                NNP        was                VBD       
NNP             that               IN         the                DT         was                VBD        sending            VBG       
NNP             refusal            NN         of                 IN         to                 TO         give               VB        
NNP             February           NNP        ,                  ,          rejected           VBD        a                  DT        
NNP             office             NN         of                 IN         ,                  ,          Herrington         NNP       
,               of                 IN         Orrick             NNP        Herrington         NNP        &                  CC        
NNP             Orrick             NNP        ,                  ,          &                  CC         Sutcliffe          NNP       
CC              ,                  ,          Herrington         NNP        Sutcliffe          NNP        ,                  ,         
NNP             Herrington         NNP        &                  CC         ,                  ,          he                 PRP       
DT              is                 VBZ        suing              VBG        Writers            NNP        Guild              NNP       
NNP             suing              VBG        the                DT         Guild              NNP        of                 IN        
NNP             the                DT         Writers            NNP        of                 IN         America            NNP       
IN              Writers            NNP        Guild              NNP        America            NNP        East               NNP       
NNP             Guild              NNP        of                 IN         East               NNP        for                IN        
NNP             of                 IN         America            NNP        for                IN         $                  $         
NNP             dispute            NN         involves           VBZ        Productions        NNP        Inc.               NNP       
NNP             involves           VBZ        Darkhorse          NNP        Inc.               NNP        ,                  ,         
NNP             Darkhorse          NNP        Productions        NNP        ,                  ,          a                  DT        
NNP             ,                  ,          a                  DT         Guild              NNP        member             NN        
NNP             a                  DT         Writers            NNP        member             NN         ,                  ,         
NNP             writer             NN         for                IN         ,                  ,          which              WDT       
NNP             illegally          RB         included           VBD        ,                  ,          and                CC        
NNP             NULL               NULL       A                  DT         of                 IN         Health             NNP       
IN              A                  DT         Department         NNP        Health             NNP        and                CC        
NNP             Department         NNP        of                 IN         and                CC         Human              NNP       
CC              of                 IN         Health             NNP        Human              NNP        Services           NNPS      
NNP             Health             NNP        and                CC         Services           NNPS       rule               NN        
NNPS            and                CC         Human              NNP        rule               NN         adopted            VBN       
NNP             U.S                NNP        .                  .          Court              NNP        of                 IN        
NNP             .                  .          Circuit            NNP        of                 IN         Appeals            NNPS      
IN              Circuit            NNP        Court              NNP        Appeals            NNPS       in                 IN        
NNPS            Court              NNP        of                 IN         in                 IN         New                NNP       
DT              appointed          VBN        by                 IN         Texas              NNP        Supreme            NNP       
NNP             by                 IN         the                DT         Supreme            NNP        Court              NNP       
NNP             the                DT         Texas              NNP        Court              NNP        ,                  ,         
NNP             Texas              NNP        Supreme            NNP        ,                  ,          said               VBD       
DT              review             VB         by                 IN         State              NNP        Commission         NNP       
NNP             by                 IN         the                DT         Commission         NNP        on                 IN        
NNP             the                DT         State              NNP        on                 IN         Judicial           NNP       
IN              State              NNP        Commission         NNP        Judicial           NNP        Conduct            NNP       
NNP             Commission         NNP        on                 IN         Conduct            NNP        ,                  ,         
NNP             on                 IN         Judicial           NNP        ,                  ,          which              WDT       
NNP             NULL               NULL       NULL               NULL       TRIAL              NNP        goes               VBZ       
NNP             trial              NN         of                 IN         Corp.              NNP        began              VBD       
NNP             of                 IN         GAF                NNP        began              VBD        opening            VBG       
NNP             has                VBZ        charged            VBN        ,                  ,          a                  DT        
NNP             stock              NN         of                 IN         Carbide            NNP        Corp.              NNP       
NNP             of                 IN         Union              NNP        Corp.              NNP        in                 IN        
NNP             Union              NNP        Carbide            NNP        in                 IN         advance            NN        
NNP             advance            NN         of                 IN         's                 POS        planned            JJ        
NNP             first              JJ         two                CD         trials             NNS        ended              VBD       
NNP             firm               NN         of                 IN         ,                  ,          Brown              NNP       
,               of                 IN         Mayer              NNP        Brown              NNP        &                  CC        
NNP             Mayer              NNP        ,                  ,          &                  CC         Platt              NNP       
CC              ,                  ,          Brown              NNP        Platt              NNP        .                  .         
NNP             Brown              NNP        &                  CC         .                  .          NULL               NULL      
DT              office             NN         for                IN         Southern           NNP        District           NNP       
NNP             for                IN         the                DT         District           NNP        of                 IN        
NNP             the                DT         Southern           NNP        of                 IN         New                NNP       
IN              Southern           NNP        District           NNP        New                NNP        York               NNP       
NNP             District           NNP        of                 IN         York               NNP        ,                  ,         
NNP             of                 IN         New                NNP        ,                  ,          based              VBN       
